ID,Year_Birth,Age,Age_Group,Education,Marital_Status,Income,Income_Group,Kidhome,Teenhome,Total_Kids,Has_Kids,No_Kids,Dt_Customer,Customer_Tenure,Tenure_Group,Recency,Recency_Group,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spending,Dominant_Category,Spending_Group,NumDealsPurchases,Deal_Purchase_Category,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Purchases,Dominant_Channel,NumWebVisitsMonth,Visit_Frequency_Category,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_Campaign_Acceptances,Is_Campaign_Responder,Complain
5396,1988,26,Millennials,Bachelor,Married,68487.0,Medium,0,0,0,0,1,2013-01-13,532,1-2 Years,48,30–90 Days,758,12,385,33,89,89,1366,MntWines,Medium,1,No/Low,9,7,13,29,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
5250,1943,71,Boomers+,Master,Divorced,51373.0,Medium,0,0,0,0,1,2013-10-30,242,0-1 Years,75,30–90 Days,532,126,490,164,126,126,1564,MntWines,High,1,No/Low,5,5,11,21,NumStorePurchases,1,Low,0,0,0,0,1,1,2,1,0
1052,1969,45,Gen X,Bachelor,Married,56796.0,Medium,0,1,1,1,0,2013-02-16,498,1-2 Years,24,<30 Days,656,38,161,62,47,37,1001,MntWines,Medium,3,Medium,8,9,7,24,NumCatalogPurchases,7,High,0,0,0,0,0,0,0,0,0
2802,1992,22,Gen Z-,Master,Married,87000.0,High,0,0,0,0,1,2012-12-15,561,1-2 Years,61,30–90 Days,196,25,607,67,17,49,961,MntMeatProducts,Low,1,No/Low,4,6,7,17,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
6343,1959,55,Boomers+,Bachelor,Married,79823.0,Medium,0,1,1,1,0,2014-03-31,90,0-1 Years,6,<30 Days,835,73,380,114,73,43,1518,MntWines,High,1,No/Low,6,9,7,22,NumCatalogPurchases,2,Medium,0,0,0,1,0,0,1,1,0
6507,1980,34,Millennials,Bachelor,Single,30828.0,Low,1,0,1,1,0,2013-10-04,268,0-1 Years,16,<30 Days,16,11,15,2,0,12,56,MntWines,Low,2,No/Low,1,1,4,6,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
7901,1971,43,Gen X,Master,Married,34109.0,Low,0,1,1,1,0,2013-11-06,235,0-1 Years,39,30–90 Days,9,1,5,2,1,4,22,MntWines,Low,1,No/Low,0,0,3,3,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
4865,1974,40,Gen X,Master,Divorced,53367.0,Medium,1,1,2,1,0,2013-08-31,302,0-1 Years,2,<30 Days,229,7,140,10,3,11,400,MntWines,Low,7,High,5,1,8,14,NumStorePurchases,7,High,0,0,0,0,0,1,1,1,0
2686,1969,45,Gen X,High School,Married,22390.0,Low,0,0,0,0,1,2013-10-21,251,0-1 Years,49,30–90 Days,0,1,4,15,1,5,26,MntFishProducts,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
3107,1976,38,Millennials,Bachelor,Married,71322.0,Medium,0,1,1,1,0,2014-05-02,58,0-1 Years,31,30–90 Days,121,24,124,24,15,42,350,MntMeatProducts,Low,1,No/Low,4,1,7,12,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
7734,1993,21,Gen Z-,Bachelor,Single,79244.0,Medium,0,0,0,0,1,2012-12-19,557,1-2 Years,58,30–90 Days,471,102,125,212,61,245,1216,MntWines,Medium,1,No/Low,4,10,7,21,NumCatalogPurchases,1,Low,1,0,0,0,1,1,3,1,0
1146,1949,65,Boomers+,Master,Married,49912.0,Medium,0,1,1,1,0,2012-09-07,660,1-2 Years,5,<30 Days,520,8,223,32,49,42,874,MntWines,Low,4,Medium,10,5,7,22,NumWebPurchases,8,High,0,0,1,0,0,1,2,1,0
11031,1950,64,Boomers+,Doctoral,Married,48699.0,Medium,1,1,2,1,0,2013-05-21,404,1-2 Years,90,30–90 Days,26,1,10,2,0,1,40,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
7428,1975,39,Millennials,Bachelor,Married,80144.0,High,0,0,0,0,1,2013-09-30,272,0-1 Years,47,30–90 Days,240,132,445,250,192,108,1367,MntMeatProducts,Medium,1,No/Low,3,7,8,18,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
975,1956,58,Boomers+,Bachelor,Single,54252.0,Medium,1,1,2,1,0,2013-05-28,397,1-2 Years,25,<30 Days,178,4,26,8,4,44,264,MntWines,Low,5,Medium,4,1,5,10,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
1103,1976,38,Millennials,Master,Married,81929.0,High,1,0,1,1,0,2012-09-29,638,1-2 Years,60,30–90 Days,1486,55,278,49,0,185,2053,MntWines,High,2,No/Low,4,4,10,18,NumStorePurchases,6,High,0,0,1,0,1,1,3,1,0
3422,1975,39,Millennials,Bachelor,Married,76068.0,Medium,0,1,1,1,0,2012-11-29,577,1-2 Years,67,30–90 Days,1115,12,128,33,12,76,1376,MntWines,Medium,1,No/Low,2,3,4,9,NumStorePurchases,6,High,0,1,0,1,0,0,2,1,0
1055,1976,38,Millennials,Master,Married,53204.0,Medium,1,1,2,1,0,2014-03-20,101,0-1 Years,40,30–90 Days,29,0,8,2,0,6,45,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6544,1949,65,Boomers+,Doctoral,Married,67911.0,Medium,0,1,1,1,0,2014-05-22,38,0-1 Years,63,30–90 Days,529,0,356,63,28,0,976,MntWines,Low,3,Medium,6,7,11,24,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
1241,1984,30,Millennials,Master,Married,14796.0,Low,1,0,1,1,0,2012-09-17,650,1-2 Years,1,<30 Days,13,3,8,7,4,16,51,MntGoldProds,Low,2,No/Low,1,0,3,4,NumStorePurchases,9,High,0,0,0,0,0,1,1,1,0
2909,1974,40,Gen X,Doctoral,Married,78128.0,Medium,0,1,1,1,0,2014-02-19,130,0-1 Years,89,30–90 Days,934,24,230,16,24,36,1264,MntWines,Medium,2,No/Low,8,4,6,18,NumWebPurchases,3,Medium,0,0,0,1,1,0,2,1,0
5802,1972,42,Gen X,High School,Married,14188.0,Low,0,0,0,0,1,2013-02-28,486,1-2 Years,40,30–90 Days,2,7,11,16,12,27,75,MntGoldProds,Low,1,No/Low,2,0,4,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
1407,1986,28,Millennials,High School,Married,20425.0,Low,1,0,1,1,0,2012-10-29,608,1-2 Years,5,<30 Days,4,12,5,3,16,17,57,MntGoldProds,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
6183,1962,52,Gen X,Master,Married,58646.0,Medium,0,1,1,1,0,2013-06-10,384,1-2 Years,3,<30 Days,62,1,44,6,5,22,140,MntWines,Low,1,No/Low,2,1,4,7,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
340,1970,44,Gen X,Bachelor,Divorced,72967.0,Medium,0,1,1,1,0,2012-12-15,561,1-2 Years,1,<30 Days,158,35,179,0,0,125,497,MntMeatProducts,Low,2,No/Low,7,2,8,17,NumStorePurchases,5,Medium,0,0,1,0,0,1,2,1,0
5991,1949,65,Boomers+,Master,Married,48150.0,Medium,0,1,1,1,0,2013-06-08,386,1-2 Years,24,<30 Days,173,2,39,3,2,47,266,MntWines,Low,3,Medium,5,1,4,10,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
3104,1961,53,Gen X,Bachelor,Single,82332.0,High,0,0,0,0,1,2012-09-17,650,1-2 Years,89,30–90 Days,830,59,968,51,79,19,2006,MntMeatProducts,High,1,No/Low,5,3,12,20,NumStorePurchases,2,Medium,0,0,0,0,1,1,2,1,0
9729,1955,59,Boomers+,Bachelor,Divorced,58275.0,Medium,1,1,2,1,0,2013-06-02,392,1-2 Years,48,30–90 Days,189,10,253,56,43,64,615,MntMeatProducts,Low,6,High,8,2,7,17,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
1008,1981,33,Millennials,Doctoral,Married,44953.0,Medium,0,0,0,0,1,2012-12-21,555,1-2 Years,31,30–90 Days,728,17,133,11,8,124,1021,MntWines,Medium,1,No/Low,7,3,13,23,NumStorePurchases,6,High,0,0,1,0,0,0,1,1,0
11091,1953,61,Boomers+,Bachelor,Married,34587.0,Low,1,1,2,1,0,2014-05-16,44,0-1 Years,68,30–90 Days,7,2,9,2,0,2,22,MntMeatProducts,Low,2,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
3969,1974,40,Gen X,Master,Married,43018.0,Medium,0,1,1,1,0,2013-11-01,240,0-1 Years,46,30–90 Days,35,4,17,7,6,64,133,MntGoldProds,Low,1,No/Low,2,2,2,6,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
1916,1954,60,Boomers+,Master,Married,45736.0,Medium,0,1,1,1,0,2013-07-24,340,0-1 Years,92,>90 Days,188,3,180,20,3,43,437,MntWines,Low,5,Medium,7,1,6,14,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
9907,1969,45,Gen X,Master,Married,66476.0,Medium,0,1,1,1,0,2013-12-04,207,0-1 Years,80,30–90 Days,742,28,152,25,9,57,1013,MntWines,Medium,2,No/Low,6,8,10,24,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
87,1981,33,Millennials,Master,Married,27733.0,Low,1,0,1,1,0,2013-08-26,307,0-1 Years,16,<30 Days,0,7,5,26,2,17,57,MntFishProducts,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
8659,1952,62,Boomers+,Doctoral,Married,69805.0,Medium,0,1,1,1,0,2014-01-21,159,0-1 Years,50,30–90 Days,750,71,174,13,10,20,1038,MntWines,Medium,2,No/Low,6,8,11,25,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
6262,1962,52,Gen X,Master,Single,72217.0,Medium,0,0,0,0,1,2013-04-10,445,1-2 Years,93,>90 Days,816,42,450,55,56,154,1573,MntWines,High,1,No/Low,3,10,8,21,NumCatalogPurchases,2,Medium,0,0,0,0,0,0,0,0,0
6147,1971,43,Gen X,Bachelor,Divorced,25818.0,Low,1,0,1,1,0,2012-10-18,619,1-2 Years,51,30–90 Days,5,2,8,2,2,9,28,MntGoldProds,Low,1,No/Low,0,1,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
8832,1976,38,Millennials,Master,Married,37509.0,Low,1,0,1,1,0,2012-09-12,655,1-2 Years,24,<30 Days,37,5,56,12,8,5,123,MntMeatProducts,Low,2,No/Low,3,0,4,7,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
10067,1976,38,Millennials,Master,Married,25176.0,Low,1,1,2,1,0,2013-08-10,323,0-1 Years,79,30–90 Days,4,0,4,0,0,5,13,MntGoldProds,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
7532,1980,34,Millennials,Bachelor,Married,43586.0,Medium,0,1,1,1,0,2012-08-30,668,1-2 Years,26,<30 Days,99,2,11,4,0,16,132,MntWines,Low,3,Medium,3,0,4,7,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
4915,1956,58,Boomers+,Master,Married,53230.0,Medium,0,1,1,1,0,2012-08-03,695,1-2 Years,86,30–90 Days,176,72,98,136,21,229,732,MntGoldProds,Low,4,Medium,5,2,12,19,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
2115,1957,57,Boomers+,Bachelor,Married,50116.0,Medium,1,1,2,1,0,2014-06-20,9,0-1 Years,68,30–90 Days,54,0,10,0,0,2,66,MntWines,Low,2,No/Low,1,0,4,5,NumStorePurchases,5,Medium,0,0,0,1,0,0,1,1,0
2088,1972,42,Gen X,Bachelor,Married,84906.0,High,0,0,0,0,1,2013-10-04,268,0-1 Years,98,>90 Days,997,15,414,99,30,76,1631,MntWines,High,1,No/Low,5,6,12,23,NumStorePurchases,2,Medium,0,1,0,1,1,0,3,1,0
2493,1966,48,Gen X,Bachelor,Married,61286.0,Medium,0,1,1,1,0,2013-08-02,331,0-1 Years,34,30–90 Days,356,0,107,19,9,117,608,MntWines,Low,2,No/Low,7,1,8,16,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
6292,1986,28,Millennials,Doctoral,Married,82333.0,High,0,0,0,0,1,2013-03-30,456,1-2 Years,60,30–90 Days,1311,0,359,46,89,17,1822,MntWines,High,1,No/Low,4,3,10,17,NumStorePurchases,2,Medium,0,0,0,0,1,1,2,1,0
1631,1965,49,Gen X,Doctoral,Married,65220.0,Medium,0,0,0,0,1,2012-09-03,664,1-2 Years,3,<30 Days,890,63,292,0,25,12,1282,MntWines,Medium,4,Medium,8,4,7,19,NumWebPurchases,6,High,0,0,0,0,0,1,1,1,0
10104,1974,40,Gen X,Bachelor,Married,33590.0,Low,2,1,3,1,0,2013-11-03,238,0-1 Years,65,30–90 Days,4,0,2,0,0,2,8,MntWines,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
3006,1976,38,Millennials,Bachelor,Divorced,30992.0,Low,1,0,1,1,0,2013-04-22,433,1-2 Years,83,30–90 Days,17,0,14,7,3,2,43,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
3919,1976,38,Millennials,Master,Single,72309.0,Medium,0,0,0,0,1,2013-03-11,475,1-2 Years,64,30–90 Days,960,0,883,50,38,0,1931,MntWines,High,1,No/Low,5,6,8,19,NumStorePurchases,3,Medium,1,0,0,0,0,1,2,1,0
642,1980,34,Millennials,High School,Married,16005.0,Low,1,0,1,1,0,2012-08-14,684,1-2 Years,69,30–90 Days,1,3,2,20,30,47,103,MntGoldProds,Low,3,Medium,2,1,2,5,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
4369,1957,57,Boomers+,Master,Single,65487.0,Medium,0,0,0,0,1,2014-01-10,170,0-1 Years,48,30–90 Days,240,67,500,199,0,163,1169,MntMeatProducts,Medium,3,Medium,3,5,6,14,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
10127,1965,49,Gen X,Bachelor,Married,58692.0,Medium,0,1,1,1,0,2014-04-06,84,0-1 Years,21,<30 Days,301,11,61,4,7,11,395,MntWines,Low,1,No/Low,8,2,4,14,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
271,1969,45,Gen X,Bachelor,Divorced,40590.0,Medium,1,1,2,1,0,2013-10-02,270,0-1 Years,30,<30 Days,154,0,50,6,11,37,258,MntWines,Low,5,Medium,3,4,3,10,NumCatalogPurchases,6,High,0,0,1,0,0,0,1,1,0
4973,1970,44,Gen X,Bachelor,Single,20587.0,Low,1,0,1,1,0,2014-05-11,49,0-1 Years,39,30–90 Days,2,3,6,4,1,9,25,MntGoldProds,Low,1,No/Low,1,1,2,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
2948,1954,60,Boomers+,Master,Divorced,62637.0,Medium,0,1,1,1,0,2014-03-01,120,0-1 Years,76,30–90 Days,104,12,48,4,12,5,185,MntWines,Low,1,No/Low,2,2,5,9,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
2715,1966,48,Gen X,Master,Divorced,29435.0,Low,1,1,2,1,0,2012-08-06,692,1-2 Years,11,<30 Days,70,3,37,4,2,64,180,MntWines,Low,4,Medium,3,2,2,7,NumWebPurchases,9,High,0,0,0,0,0,1,1,1,0
10432,1974,40,Gen X,Bachelor,Divorced,19346.0,Low,1,0,1,1,0,2014-01-30,150,0-1 Years,26,<30 Days,2,0,9,3,6,2,22,MntMeatProducts,Low,1,No/Low,1,0,3,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
9216,1971,43,Gen X,Bachelor,Married,35788.0,Low,1,1,2,1,0,2014-01-23,157,0-1 Years,34,30–90 Days,23,2,11,3,1,4,44,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
7124,1968,46,Gen X,Bachelor,Divorced,36997.0,Low,1,1,2,1,0,2013-02-01,513,1-2 Years,72,30–90 Days,43,4,12,8,0,27,94,MntWines,Low,5,Medium,2,1,4,7,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
9727,1957,57,Boomers+,Bachelor,Married,23539.0,Low,0,0,0,0,1,2014-02-28,121,0-1 Years,13,<30 Days,4,24,11,16,1,25,81,MntGoldProds,Low,1,No/Low,2,0,4,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
5136,1973,41,Gen X,Bachelor,Single,65333.0,Medium,0,1,1,1,0,2014-01-17,163,0-1 Years,58,30–90 Days,654,7,92,0,15,30,798,MntWines,Low,7,High,9,4,8,21,NumWebPurchases,6,High,0,0,0,1,1,0,2,1,0
9790,1957,57,Boomers+,Bachelor,Single,78499.0,Medium,0,0,0,0,1,2013-11-23,218,0-1 Years,12,<30 Days,912,72,170,47,36,97,1334,MntWines,Medium,1,No/Low,11,3,4,18,NumWebPurchases,4,Medium,0,0,0,0,1,1,2,1,0
1818,1971,43,Gen X,Doctoral,Married,29732.0,Low,1,0,1,1,0,2014-03-25,96,0-1 Years,23,<30 Days,25,0,8,0,1,4,38,MntWines,Low,1,No/Low,2,0,2,4,NumWebPurchases,9,High,0,0,0,0,0,0,0,0,0
1100,1960,54,Gen X,Master,Married,41275.0,Medium,1,2,3,1,0,2014-03-24,97,0-1 Years,33,30–90 Days,24,4,22,0,2,9,61,MntWines,Low,4,Medium,3,1,3,7,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
7873,1973,41,Gen X,Doctoral,Married,63516.0,Medium,1,1,2,1,0,2013-07-06,358,0-1 Years,30,<30 Days,141,11,114,15,14,5,300,MntWines,Low,4,Medium,4,1,7,12,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
10609,1962,52,Gen X,Doctoral,Married,42769.0,Medium,0,1,1,1,0,2013-10-12,260,0-1 Years,15,<30 Days,71,0,13,3,1,0,88,MntWines,Low,2,No/Low,1,1,4,6,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6950,1958,56,Boomers+,Master,Married,49572.0,Medium,1,1,2,1,0,2013-12-15,196,0-1 Years,25,<30 Days,35,1,16,0,1,1,54,MntWines,Low,2,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
7233,1972,42,Gen X,Bachelor,Married,69209.0,Medium,0,0,0,0,1,2012-09-17,650,1-2 Years,4,<30 Days,496,32,849,229,48,128,1782,MntMeatProducts,High,2,No/Low,5,3,6,14,NumStorePurchases,4,Medium,1,0,0,0,0,0,1,1,0
9481,1976,38,Millennials,Bachelor,Married,17148.0,Low,1,0,1,1,0,2014-01-28,152,0-1 Years,80,30–90 Days,9,9,11,13,10,16,68,MntGoldProds,Low,4,Medium,3,1,3,7,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
7699,1969,45,Gen X,Bachelor,Divorced,40590.0,Medium,1,1,2,1,0,2013-10-02,270,0-1 Years,30,<30 Days,154,0,50,6,11,37,258,MntWines,Low,5,Medium,3,4,3,10,NumCatalogPurchases,6,High,0,0,1,0,0,0,1,1,0
2711,1976,38,Millennials,Master,Married,30560.0,Low,1,0,1,1,0,2013-06-27,367,1-2 Years,6,<30 Days,9,1,5,4,5,7,31,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
8933,1983,31,Millennials,Master,Married,32146.0,Low,1,0,1,1,0,2014-05-12,48,0-1 Years,16,<30 Days,26,3,23,4,7,3,66,MntWines,Low,2,No/Low,2,0,4,6,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
8726,1964,50,Gen X,Master,Divorced,41713.0,Medium,1,1,2,1,0,2014-04-29,61,0-1 Years,57,30–90 Days,77,8,44,10,10,25,174,MntWines,Low,5,Medium,3,1,4,8,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
1515,1975,39,Millennials,Master,Married,34176.0,Low,0,1,1,1,0,2014-01-22,158,0-1 Years,9,<30 Days,11,2,7,4,2,2,28,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
5186,1955,59,Boomers+,Doctoral,Married,58482.0,Medium,0,1,1,1,0,2014-03-12,109,0-1 Years,59,30–90 Days,576,7,115,19,7,7,731,MntWines,Low,2,No/Low,7,4,9,20,NumStorePurchases,6,High,0,0,0,1,0,0,1,1,0
10157,1965,49,Gen X,Bachelor,Single,59686.0,Medium,0,1,1,1,0,2014-01-25,155,0-1 Years,78,30–90 Days,89,15,89,34,42,5,274,MntWines,Low,1,No/Low,4,1,6,11,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
5667,1964,50,Gen X,Doctoral,Married,60896.0,Medium,0,1,1,1,0,2012-10-11,626,1-2 Years,90,30–90 Days,1013,30,399,60,46,153,1701,MntWines,High,3,Medium,9,10,4,23,NumCatalogPurchases,6,High,0,0,0,0,0,1,1,1,0
902,1980,34,Millennials,Bachelor,Married,62994.0,Medium,1,0,1,1,0,2014-03-04,117,0-1 Years,74,30–90 Days,224,12,48,4,12,12,312,MntWines,Low,1,No/Low,6,2,4,12,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
977,1957,57,Boomers+,Bachelor,Married,47320.0,Medium,0,1,1,1,0,2013-08-01,332,0-1 Years,10,<30 Days,200,19,111,50,15,19,414,MntWines,Low,6,High,5,1,8,14,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
7313,1949,65,Boomers+,Master,Divorced,74859.0,Medium,0,0,0,0,1,2013-06-03,391,1-2 Years,63,30–90 Days,570,73,614,133,102,73,1565,MntMeatProducts,High,1,No/Low,6,5,11,22,NumStorePurchases,3,Medium,1,0,0,0,0,0,1,1,0
7600,1992,22,Gen Z-,High School,Single,15253.0,Low,1,0,1,1,0,2013-10-28,244,0-1 Years,13,<30 Days,1,3,3,8,1,13,29,MntGoldProds,Low,2,No/Low,1,0,3,4,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
9706,1974,40,Gen X,Doctoral,Single,31560.0,Low,1,0,1,1,0,2013-06-24,370,1-2 Years,98,>90 Days,62,1,20,4,0,7,94,MntWines,Low,2,No/Low,2,1,3,6,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
2429,1954,60,Boomers+,Bachelor,Divorced,72071.0,Medium,0,1,1,1,0,2013-02-14,500,1-2 Years,4,<30 Days,531,69,300,150,138,150,1338,MntWines,Medium,3,Medium,5,4,8,17,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
3520,1990,24,Gen Z-,Master,Single,91172.0,High,0,0,0,0,1,2013-03-27,459,1-2 Years,94,>90 Days,162,28,818,0,28,56,1092,MntMeatProducts,Medium,0,No/Low,4,3,7,14,NumStorePurchases,3,Medium,1,1,1,0,1,1,5,1,0
10394,1984,30,Millennials,Bachelor,Married,90000.0,High,0,0,0,0,1,2013-12-23,188,0-1 Years,91,>90 Days,675,144,133,94,192,241,1479,MntWines,Medium,1,No/Low,4,8,5,17,NumCatalogPurchases,1,Low,1,0,1,0,1,0,3,1,0
4548,1981,33,Millennials,Bachelor,Single,41967.0,Medium,1,1,2,1,0,2013-11-23,218,0-1 Years,66,30–90 Days,23,4,10,0,2,15,54,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
9362,1965,49,Gen X,Bachelor,Single,69263.0,Medium,0,1,1,1,0,2014-03-05,116,0-1 Years,14,<30 Days,492,5,32,13,5,21,568,MntWines,Low,1,No/Low,9,1,7,17,NumWebPurchases,6,High,0,0,0,1,0,0,1,1,0
3968,1970,44,Gen X,Master,Divorced,65706.0,Medium,0,0,0,0,1,2013-06-28,366,1-2 Years,77,30–90 Days,918,10,129,13,0,129,1199,MntWines,Medium,1,No/Low,11,3,12,26,NumStorePurchases,7,High,0,1,0,1,1,1,4,1,0
4084,1975,39,Millennials,Bachelor,Married,60934.0,Medium,0,1,1,1,0,2014-01-17,163,0-1 Years,41,30–90 Days,224,155,155,192,93,54,873,MntWines,Low,2,No/Low,6,4,11,21,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6721,1951,63,Boomers+,Bachelor,Married,71965.0,Medium,0,1,1,1,0,2013-07-29,335,0-1 Years,21,<30 Days,572,19,286,50,38,248,1213,MntWines,Medium,3,Medium,6,3,5,14,NumWebPurchases,3,Medium,0,0,0,0,0,0,0,0,0
2829,1955,59,Boomers+,Bachelor,Married,65210.0,Medium,0,1,1,1,0,2014-03-10,111,0-1 Years,25,<30 Days,626,0,70,0,7,28,731,MntWines,Low,2,No/Low,9,3,8,20,NumWebPurchases,6,High,1,0,0,1,0,0,2,1,0
1772,1975,39,Millennials,Doctoral,Married,79174.0,Medium,0,0,0,0,1,2013-01-11,534,1-2 Years,2,<30 Days,1074,37,518,193,92,129,2043,MntWines,High,1,No/Low,5,6,7,18,NumStorePurchases,2,Medium,1,0,0,0,1,1,3,1,0
1544,1967,47,Gen X,Master,Divorced,81380.0,High,0,0,0,0,1,2012-12-22,554,1-2 Years,51,30–90 Days,741,68,689,224,68,103,1893,MntWines,High,1,No/Low,4,2,10,16,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
492,1973,41,Gen X,Doctoral,Single,48432.0,Medium,0,1,1,1,0,2012-10-18,619,1-2 Years,3,<30 Days,322,3,50,4,3,42,424,MntWines,Low,5,Medium,7,1,6,14,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
4377,1971,43,Gen X,Bachelor,Married,52914.0,Medium,0,1,1,1,0,2013-01-07,538,1-2 Years,32,30–90 Days,254,10,44,30,10,227,575,MntWines,Low,2,No/Low,7,3,3,13,NumWebPurchases,7,High,0,0,1,0,0,0,1,1,0
4541,1955,59,Boomers+,Bachelor,Married,38946.0,Low,0,1,1,1,0,2013-10-24,248,0-1 Years,84,30–90 Days,116,6,82,6,6,41,257,MntWines,Low,2,No/Low,3,1,6,10,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
1321,1974,40,Gen X,Bachelor,Married,26067.0,Low,1,0,1,1,0,2013-11-04,237,0-1 Years,49,30–90 Days,22,2,18,0,2,12,56,MntWines,Low,3,Medium,3,0,3,6,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
8858,1972,42,Gen X,Doctoral,Married,44325.0,Medium,0,1,1,1,0,2013-03-07,479,1-2 Years,69,30–90 Days,516,0,21,0,0,5,542,MntWines,Low,4,Medium,8,2,7,17,NumWebPurchases,8,High,0,0,0,1,0,0,1,1,0
3266,1964,50,Gen X,Bachelor,Married,42523.0,Medium,0,0,0,0,1,2014-04-23,67,0-1 Years,96,>90 Days,14,36,11,3,26,35,125,MntFruits,Low,1,No/Low,1,1,4,6,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
11187,1978,36,Millennials,High School,Single,26487.0,Low,1,0,1,1,0,2013-05-20,405,1-2 Years,23,<30 Days,2,8,10,12,14,23,69,MntGoldProds,Low,3,Medium,2,1,3,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
8207,1957,57,Boomers+,Master,Married,53233.0,Medium,0,1,1,1,0,2014-03-18,103,0-1 Years,18,<30 Days,28,0,9,3,0,0,40,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
